entry_id,title,year,venue,authors,tracks,priority,source_role,verification_contract,supervision_granularity,training_use,construction_layer,domains,tags,one_line_summary,one_line_summary_zh,primary_link,code,data,huggingface,project
paperbench-2025,PaperBench: Evaluating AI's Ability to Replicate AI Research,2025,ICML 2025 (PMLR 267),Giulio Starace; Oliver Jaffe; Dane Sherburn; James Aung; Jun Shern Chan; Leon Maksin; Rachel Dias; Evan Mays; Benjamin Kinsella; Wyatt Thompson; Johannes Heidecke; Amelia Glaese; Tejal Patwardhan,environment_agent_trajectory_data; judgment_rubric_domain_expert_data,必读,benchmark; agent_environment; verifier_reward; data_release,mixed,full_episode; step_level; scalar_reward,evaluation; audit,prompt_sourcing; search_substrate; reward_verifier_layer; release_audit,agent_trajectories; environment_interaction; machine_learning_research; scientific_agents; code_agents; long_horizon_tasks; benchmark_evaluation,environment-agent-trajectory-data; ai-research-agents; paper-replication; code-agents; long-horizon-tasks; hierarchical-rubric; llm-as-judge; clean-container-reproduction; blacklist-monitor; partial-credit; contamination; trajectory-release-gap; replay-risk; security,"PaperBench evaluates 20 from-scratch ML-paper replications with 8,316 weighted rubric leaves, fresh-container execution, and an o3-mini judge, but releases no complete 646-run trajectory/submission corpus and remains exposed to judge, contamination, rights, replay, and secret-handling risks.","PaperBench 以 20 篇机器学习论文、8,316 个加权 rubric 叶节点和新鲜容器复现评估科研智能体，但官方并未发布覆盖 646 次论文实验的完整日志、快照、提交物、执行产物与逐叶裁判输出。",https://proceedings.mlr.press/v267/starace25a.html,https://github.com/openai/frontier-evals,https://github.com/openai/frontier-evals/tree/main/project/paperbench/data,,https://openai.com/index/paperbench/
phi-4-mini-reasoning-2025,Phi-4-Mini-Reasoning: Exploring the Limits of Small Reasoning Language Models in Math,2025,arXiv preprint,Haoran Xu; Baolin Peng; Hany Awadalla; Dongdong Chen; Yen-Chun Chen; Mei Gao; Young Jin Kim; Yunsheng Li; Liliang Ren; Yelong Shen; Shuohang Wang; Weijian Xu; Jianfeng Gao; Weizhu Chen,frontier_reports_data_disclosure_ledger,必读,model_report; construction_recipe,mixed,answer_level; pairwise_preference; scalar_reward,distillation; preference_learning; rlvr; evaluation,trace_writing; reward_verifier_layer; optimizer_scaffold; frontier_pipeline,mathematics,phi-4-mini; frontier-report; disclosure-ledger; mathematical-reasoning; synthetic-cot; dpo; rlvr,"Phi-4-Mini-Reasoning documents a four-stage math-reasoning pipeline over about 10M rollouts, with correct-trace distillation, rejected-rollout DPO, and final-answer RLVR, but releases weights rather than the training data or verifier stack.",Phi-4-Mini-Reasoning 报告了合成 CoT、Rollout DPO 与答案可验证 RL 的四阶段数学推理配方，但未发布完整数据、verifier 或审计资产。,https://arxiv.org/abs/2504.21233,,,https://huggingface.co/microsoft/Phi-4-mini-reasoning,https://azure.microsoft.com/en-us/blog/one-year-of-phi-small-language-models-making-big-leaps-in-ai/
mixture-of-thoughts-2025,Phi-4-reasoning Technical Report,2025,arXiv preprint (2025),Marah Abdin; Sahaj Agarwal; Ahmed Awadallah; Vidhisha Balachandran; Harkirat Behl; Lingjiao Chen; Gustavo de Rosa; Suriya Gunasekar; Mojan Javaheripi; Neel Joshi; Piero Kauffmann; Arindam Mitra; Besmira Nushi; Dimitris Papailiopoulos; Guoqing Zheng,instruction_demonstration_rationale_data,必读,data_release; construction_recipe,mixed,answer_level; step_level,sft; distillation,prompt_sourcing; trace_writing; release_audit,"English mathematics, coding, science, planning, and algorithmic reasoning",instruction-demonstration-rationale; arxiv-2504.21318; primary-link-checked,Mixture-of-Thoughts selects teachable prompts and packages teacher reasoning from several domains into a source-labeled conversation mixture.,Mixture-of-Thoughts 先挑选适合学生学习的题目，再汇集 34.9 万条跨数学、代码与科学的教师推理对话。,https://arxiv.org/abs/2504.21318,,https://huggingface.co/datasets/open-r1/Mixture-of-Thoughts,,
physreason-physics-based-reasoning-2025,PhysReason: A Comprehensive Benchmark towards Physics-Based Reasoning,2025,ACL 2025,Xinyu Zhang; Yuxuan Dong; Yanrui Wu; Jiaxing Huang; Chengyou Jia; Basura Fernando; Mike Zheng Shou; Lingling Zhang; Jun Liu,process_trace_supervision_data,可读,data_release; benchmark; process_supervision; verifier_reward,judgment_required,step_level; process_reward,process_supervision; reward_modeling; evaluation,prompt_sourcing; trace_writing; reward_verifier_layer,physics-reasoning; multimodal-reasoning; process-evaluation,process-supervision; reward-modeling; reasoning,"PhysReason evaluates 1,200 diagram-aware physics problems with answer and step-level scoring, exposing whether errors arise from theorem use, process understanding, calculation, or conditions.","PhysReason 用 1,200 道含图物理题同时评测答案与逐步推理，区分定理应用、过程理解、计算和条件分析四类失误。",https://aclanthology.org/2025.acl-long.811/,https://github.com/wxxy0719/PhysReason,https://huggingface.co/datasets/zhibei1204/PhysReason,,https://dxzxy12138.github.io/PhysReason/
pku-saferlhf-multi-level-safety-preference-2025,PKU-SafeRLHF: Towards Multi-Level Safety Alignment for LLMs with Human Preference,2025,ACL 2025,Jiaming Ji; Donghai Hong; Borong Zhang; Boyuan Chen et al.,preference_reward_feedback_data,可读,verifier_reward,judgment_required,pairwise_preference,preference_learning; reward_modeling; evaluation; audit,release_audit,llm-post-training,preference-feedback-batch-2026; post-training; data-construction,PKU-SafeRLHF: Towards Multi-Level Safety Alignment for LLMs with Human Preference contributes a preference/reward feedback data object or construction method.,发布 PKU-SafeRLHF 安全偏好数据集，分离有用性与无害性偏好，并加入 19 类风险和三级严重度标签。,https://arxiv.org/abs/2406.15513,https://github.com/PKU-Alignment/safe-rlhf,https://huggingface.co/datasets/PKU-Alignment/PKU-SafeRLHF,,
planetarium-text-structured-planning-2025,Planetarium: A Rigorous Benchmark for Translating Text to Structured Planning Languages,2025,NAACL 2025,Max Zuo; Francisco Piedrahita Velez; Xiaochen Li; Michael L. Littman; Stephen H. Bach,programmatically_verifiable_outcome_data,可读,benchmark; data_release; verifier_reward,programmatic,answer_level,evaluation; sft; rlvr,prompt_sourcing; reward_verifier_layer; release_audit,planning; pddl; code-generation,pddl; planning; semantic-equivalence; naacl-2025,Planetarium pairs four textual descriptions with planning problems and uses object-renaming-aware PDDL equivalence to distinguish solvable outputs from semantically correct ones.,Planetarium 以对象重命名不变的 PDDL 语义等价检查，区分可求解的规划输出与真正表达同一初始状态和目标的输出。,https://aclanthology.org/2025.naacl-long.560/,https://github.com/BatsResearch/planetarium,https://huggingface.co/datasets/BatsResearch/planetarium,,
policy-guided-tree-search-2025,Policy Guided Tree Search for Enhanced LLM Reasoning,2025,ICML 2025,Yang Li,rollout_search_test_time_trace_data,必读,construction_recipe; scaling_study,mixed,state_action_level; scalar_reward; trajectory_value,agent_training; evaluation; test_time_compute,search_substrate; reward_verifier_layer; optimizer_scaffold; scaling_report,mathematics; commonsense_reasoning; logical_reasoning; planning,policy-guided-tree-search; learned-search-policy; tree-search; backtracking; ppo; graph-transformer; state-action-traces; scalar-reward; test-time-compute; raw-trees-not-released; paper-code-drift,"PGTS trains a GPS graph policy with PPO to navigate LLaMA 3.1 reasoning trees through expand, branch, backtrack, and paper-defined terminate decisions under explicit depth, breadth, and search-step budgets.",PGTS 用 PPO 训练 GPS 图策略，在显式宽度、深度和搜索步数预算下导航 LLaMA 3.1 的部分推理树；代码可表示未访问或已放弃分支，但未发布论文运行的原始树、完整策略分布、checkpoint 或逐样本预算日志。,https://proceedings.mlr.press/v267/li25bv.html,https://github.com/leao1995/llm_reasoning,https://github.com/leao1995/llm_reasoning/tree/master/data,,
praetor-fine-grained-llm-evaluator-2025,Praetor: A Fine-Grained Generative LLM Evaluator with Instance-Level Customizable Evaluation Criteria,2025,ACL 2025,Yongqi Leng; Renren Jin; Yue Chen; Zhuowen Han; Ling Shi; Jianxiang Peng; Lei Yang; Juesi Xiao; Deyi Xiong,judgment_rubric_domain_expert_data,可读,benchmark; data_release,judgment_required,answer_level,evaluation,prompt_sourcing; reward_verifier_layer; release_audit,llm-evaluation,llm-judge; rubric; evaluation,Praetor trains a bilingual judge to apply optional or instance-specific criteria in pointwise and pairwise evaluation.,Praetor 训练可在点式和成对评测中使用可选或实例化标准的中英双语评判模型。,https://aclanthology.org/2025.acl-long.513/,https://github.com/tjunlp-lab/Praetor,,,
prolog-math-2025,Predicate-Guided Generation for Mathematical Reasoning,2025,EMNLP 2025,Jiajun Chen; Yik-Cheung Tam,data_construction_open_release_recipes; programmatically_verifiable_outcome_data,必读,data_release; construction_recipe,programmatic,answer_level,sft; rlvr,prompt_sourcing; trace_writing; reward_verifier_layer; optimizer_scaffold,mathematical_reasoning; logic_programming,prolog-math; predicate-guided-generation; swi-prolog; math-verify; symbolic-equivalence; grpo,"Prolog-MATH translates 7,500 MATH training problems and CoTs into predicate-guided SWI-Prolog candidates, filters terminal answers symbolically, and applies SFT/GRPO recovery; the 97.4% paper union is not present as a reconciled public manifest.","Prolog-MATH 将 7,500 道 MATH 训练题及 CoT 转成 predicate-guided SWI-Prolog 候选，以终态符号等价筛选并用 SFT/GRPO 恢复失败；论文所述 97.4% 并集尚无可核对的公开清单。",https://aclanthology.org/2025.emnlp-main.462/,https://github.com/Tinyyhope/Prolog-MATH,https://huggingface.co/datasets/Tinyhope/Prolog-MATH,,
preference-leakage-2025,Preference Leakage: A Contamination Problem in LLM-as-a-Judge,2025,ICML 2025,Dawei Li; Renliang Sun; Yue Huang; Ming Zhong; Bohan Jiang; Jiawei Han; Xiangliang Zhang; Wei Wang; Huan Liu,audit_failure_contamination_verifier_attacks,可读,audit_failure,mixed,trajectory_value,evaluation; audit,release_audit,reasoning; evaluation; alignment,track13; audit; candidate-slate,judge relatedness bias and released synthesis/judgment data,揭示生成器与 judge 的谱系关联会使 judge 偏向相关学生模型。,https://openreview.net/forum?id=grIvSXVJ65,https://github.com/David-Li0406/Preference-Leakage,,,
pfpo-pseudo-feedback-reasoning-2025,Preference Optimization for Reasoning with Pseudo Feedback,2025,ICLR 2025 Spotlight,Fangkai Jiao; Geyang Guo; Xingxing Zhang; Nancy F. Chen; Shafiq Joty; Furu Wei,training_usage_optimization_objectives,必读,construction_recipe,programmatic; mixed,answer_level; step_level,preference_learning,reward_verifier_layer,mathematical-reasoning; code-generation,pseudo-feedback; preference-data; test-cases; dpo,PFPO constructs preference pairs for math and code reasoning by evaluating sampled solutions against frontier-generated or self-consistent pseudo test cases.,PFPO 通过在前沿模型生成或自一致伪测试用例上评估采样解答，为数学与代码推理构造偏好回答对。,https://arxiv.org/abs/2411.16345,https://github.com/microsoft/unilm/tree/master/PFPO,,,
selective-dpo-difficulty-selection-2025,Principled Data Selection for Alignment: The Hidden Risks of Difficult Examples,2025,arXiv preprint,Chengqian Gao; Haonan Li; Liu Liu; Zeke Xie; Peilin Zhao; Zhiqiang Xu,training_usage_optimization_objectives,必读,construction_recipe; scaling_study,judgment_required,pairwise_preference,preference_learning,optimizer_scaffold,alignment; instruction-following,data-selection; dpo; preference-learning; curriculum; difficulty,Selective DPO filters preference pairs that are too difficult for the current model capacity.,Selective DPO 按模型容量筛除过难的偏好对，再执行直接偏好优化。,https://arxiv.org/abs/2502.09650,https://github.com/glorgao/SelectiveDPO,https://huggingface.co/datasets/HuggingFaceH4/ultrafeedback_binarized,,
prmbench-fine-grained-process-reward-benchmark-2025,PRMBENCH: A Fine-grained and Challenging Benchmark for Process-Level Reward Models,2025,ACL 2025,Mingyang Song; Zhaochen Su; Xiaoye Qu; Jiawei Zhou; Yu Cheng,preference_reward_feedback_data; process_trace_supervision_data; audit_failure_contamination_verifier_attacks,必读,data_release; construction_recipe; process_supervision,judgment_required,step_level; process_reward,process_supervision; reward_modeling; evaluation,prompt_sourcing; trace_writing; reward_verifier_layer,mathematical-reasoning; process-reward-modeling; evaluation,preference-data; reward-modeling; reasoning,"PRMBENCH provides 6,216 mathematical problems and 83,456 step labels to measure whether process reward models detect subtle reasoning errors.","6,216题、83,456步标签，以正确性/合理性等细粒度反馈训练和诊断 PRM，直接服务多步数学推理。",https://aclanthology.org/2025.acl-long.1230/,https://github.com/ssmisya/PRMBench,https://huggingface.co/datasets/hitsmy/PRMBench_Preview,,https://prmbench.github.io/
thinkprm-2025,Process Reward Models That Think,2025,"Transactions on Machine Learning Research (TMLR), 2026",Muhammad Khalifa; Rishabh Agarwal; Lajanugen Logeswaran; Jaekyeom Kim; Hao Peng; Moontae Lee; Honglak Lee; Lu Wang,rollout_search_test_time_trace_data; process_trace_supervision_data,必读,verifier_reward; process_supervision; construction_recipe; data_release; scaling_study,judgment_required,step_level; full_episode; scalar_reward; process_reward,sft; reward_modeling; process_supervision; evaluation; test_time_compute,prompt_sourcing; trace_writing; reward_verifier_layer; scaling_report; release_audit,math; science; code,thinkprm; generative-prm; verification-cot; process-supervision; rejection-sampling; best-of-n; verifier-guided-search; test-time-verifier-scaling; open-release,"ThinkPRM trains generative process verifiers on 1,000 QwQ-generated, PRM800K-label-filtered verification CoTs and spends additional verifier compute to score or select reasoning paths.",ThinkPRM 生成逐步验证推理，并把验证计算用于候选选择和奖励引导搜索。,https://arxiv.org/abs/2504.16828,https://github.com/mukhal/thinkprm,https://huggingface.co/datasets/launch/thinkprm-1K-verification-cots,,https://mukhal.github.io/thinkprm/
process-vs-outcome-reward-agentic-rag-reinforcement-learning-2025,Process vs. Outcome Reward: Which is Better for Agentic RAG Reinforcement Learning,2025,NeurIPS 2025,Wenlin Zhang; Xiangyang Li; Kuicai Dong; Yichao Wang; Pengyue Jia; Xiaopeng Li; Yingyi Zhang; Derong Xu; Zhaocheng Du; Huifeng Guo; Ruiming Tang; Xiangyu Zhao,process_trace_supervision_data,可读,data_release; construction_recipe; process_supervision,judgment_required,step_level; process_reward,process_supervision; reward_modeling; evaluation,prompt_sourcing; trace_writing; reward_verifier_layer,agentic_rag; process_supervision,process-supervision; trace-data; reward-modeling,"ReasonRAG releases RAG-ProGuide, 13K process-level preference pairs from MCTS and shortest-path reward estimation for training agentic retrieval policies.",ReasonRAG 发布 RAG-ProGuide：由 MCTS 和最短路径奖励估计构造的 1.3 万个过程级偏好对，用于训练智能检索策略。,https://papers.neurips.cc/paper_files/paper/2025/file/54e1381d0c0598127b90af4c940fd3d9-Paper-Conference.pdf,https://github.com/Applied-Machine-Learning-Lab/ReasonRAG,https://huggingface.co/datasets/reasonrag/RAG_ProGuide,,
process-based-self-rewarding-language-models-2025,Process-based Self-Rewarding Language Models,2025,arXiv,Shimao Zhang; Xiao Liu; Xin Zhang; Junxiao Liu; Zheheng Luo; Shujian Huang; Yeyun Gong,process_trace_supervision_data,可读,process_supervision,judgment_required,pairwise_preference,evaluation; audit,release_audit,llm-post-training,candidate-batch; post-training; reward-or-judgment,Process-based Self-Rewarding Language Models addresses process-based self-rewarding supervision.,过程式自奖励把长思维、逐步 LLM 裁判和逐步偏好优化引入数学推理的自奖励流程。,https://arxiv.org/abs/2503.03746,https://github.com/Shimao-Zhang/Process-Self-Rewarding,,,
